run_id,timestamp,epoch,build_order,phase,template,site_code,target,seconds,note
1789913904-1669380,2026-09-21T16:24:04+02:00,1790000644,parallel,build,33_lvrmo,33_lvrmo,ath79-nand,403,
1789913904-1669380,2026-09-21T16:24:38+02:00,1790000678,parallel,build,33_lvrmo,33_lvrmo,lantiq-xrx200,392,
1789913904-1669380,2026-09-21T16:25:11+02:00,1790000711,parallel,build,07_erk,07_erk,mpc85xx-p1020,397,
1789913904-1669380,2026-09-21T16:26:31+02:00,1790000791,parallel,build,37_siwin,37_siwin,bcm27xx-bcm2710,414,
1789913904-1669380,2026-09-21T16:27:07+02:00,1790000827,parallel,build,40_sim-key,40_sim,mediatek-mt7622,398,
1789913904-1669380,2026-09-21T16:27:13+02:00,1790000833,parallel,build,35_lvrso,35_lvrso,x86-64,457,
1789913904-1669380,2026-09-21T16:30:38+02:00,1790001038,parallel,build,34_lvrmw-key,34_lvrmw,ath79-nand,392,
1789913904-1669380,2026-09-21T16:31:07+02:00,1790001067,parallel,build,33_lvrmo,33_lvrmo,ipq40xx-mikrotik,447,
1789913904-1669380,2026-09-21T16:31:21+02:00,1790001081,parallel,build,34_lvrmw-key,34_lvrmw,lantiq-xrx200,384,
1789913904-1669380,2026-09-21T16:32:00+02:00,1790001120,parallel,build,08_hlg-key,08_hlg,mpc85xx-p1020,404,
1789913904-1669380,2026-09-21T16:32:15+02:00,1790001135,parallel,build,33_lvrmo,33_lvrmo,ramips-mt7621,492,
1789913904-1669380,2026-09-21T16:33:29+02:00,1790001209,parallel,build,38_siwiw-key,38_siwiw,bcm27xx-bcm2710,411,
1789913904-1669380,2026-09-21T16:33:52+02:00,1790001232,parallel,build,40_sim,40_sim,mediatek-mt7622,401,
1789913904-1669380,2026-09-21T16:34:46+02:00,1790001286,parallel,build,36_lvrsw-key,36_lvrsw,x86-64,450,
1789913904-1669380,2026-09-21T16:37:04+02:00,1790001424,parallel,build,34_lvrmw,34_lvrmw,ath79-nand,376,
1789913904-1669380,2026-09-21T16:37:49+02:00,1790001469,parallel,build,34_lvrmw,34_lvrmw,lantiq-xrx200,363,
1789913904-1669380,2026-09-21T16:38:10+02:00,1790001490,parallel,build,08_hlg,08_hlg,mpc85xx-p1020,366,
1789913904-1669380,2026-09-21T16:38:26+02:00,1790001506,parallel,build,34_lvrmw-key,34_lvrmw,ipq40xx-mikrotik,434,
1789913904-1669380,2026-09-21T16:39:51+02:00,1790001591,parallel,build,34_lvrmw-key,34_lvrmw,ramips-mt7621,449,
1789913904-1669380,2026-09-21T16:40:18+02:00,1790001618,parallel,build,38_siwiw,38_siwiw,bcm27xx-bcm2710,400,
1789913904-1669380,2026-09-21T16:40:23+02:00,1790001623,parallel,build,41_sis-key,41_sis,mediatek-mt7622,385,
1789913904-1669380,2026-09-21T16:42:15+02:00,1790001735,parallel,build,36_lvrsw,36_lvrsw,x86-64,443,
1789913904-1669380,2026-09-21T16:44:03+02:00,1790001843,parallel,build,35_lvrso-key,35_lvrso,ath79-nand,397,
1789913904-1669380,2026-09-21T16:44:31+02:00,1790001871,parallel,build,35_lvrso-key,35_lvrso,lantiq-xrx200,392,
1789913904-1669380,2026-09-21T16:44:41+02:00,1790001881,parallel,build,09_lgf-key,09_lgf,mpc85xx-p1020,383,
1789913904-1669380,2026-09-21T16:45:40+02:00,1790001940,parallel,build,34_lvrmw,34_lvrmw,ipq40xx-mikrotik,432,
1789913904-1669380,2026-09-21T16:46:43+02:00,1790002003,parallel,build,41_sis,41_sis,mediatek-mt7622,379,
1789913904-1669380,2026-09-21T16:46:58+02:00,1790002018,parallel,build,39_sin-key,39_sin,bcm27xx-bcm2710,395,
1789913904-1669380,2026-09-21T16:47:38+02:00,1790002058,parallel,build,34_lvrmw,34_lvrmw,ramips-mt7621,452,
1789913904-1669380,2026-09-21T16:49:37+02:00,1790002177,parallel,build,37_siwin-key,37_siwin,x86-64,424,
1789913904-1669380,2026-09-21T16:50:23+02:00,1790002223,parallel,build,35_lvrso,35_lvrso,ath79-nand,373,
1789913904-1669380,2026-09-21T16:50:46+02:00,1790002246,parallel,build,35_lvrso,35_lvrso,lantiq-xrx200,369,
1789913904-1669380,2026-09-21T16:50:49+02:00,1790002249,parallel,build,09_lgf,09_lgf,mpc85xx-p1020,364,
1789913904-1669380,2026-09-21T16:52:59+02:00,1790002379,parallel,build,35_lvrso-key,35_lvrso,ipq40xx-mikrotik,426,
1789913904-1669380,2026-09-21T16:53:19+02:00,1790002399,parallel,build,42_siwil-key,42_siwil,mediatek-mt7622,391,
1789913904-1669380,2026-09-21T16:53:43+02:00,1790002424,parallel,build,39_sin,39_sin,bcm27xx-bcm2710,402,
1789913904-1669380,2026-09-21T16:55:37+02:00,1790002537,parallel,build,35_lvrso-key,35_lvrso,ramips-mt7621,467,
1789913904-1669380,2026-09-21T16:57:17+02:00,1790002637,parallel,build,36_lvrsw-key,36_lvrsw,ath79-nand,404,
1789913904-1669380,2026-09-21T16:57:18+02:00,1790002638,parallel,build,37_siwin,37_siwin,x86-64,453,
1789913904-1669380,2026-09-21T16:57:32+02:00,1790002652,parallel,build,36_lvrsw-key,36_lvrsw,lantiq-xrx200,397,
1789913904-1669380,2026-09-21T16:57:34+02:00,1790002654,parallel,build,11_lvr-key,11_lvr,mpc85xx-p1020,399,
1789913904-1669380,2026-09-21T16:59:13+02:00,1790002753,parallel,build,42_siwil,42_siwil,mediatek-mt7622,351,
1789913904-1669380,2026-09-21T17:00:13+02:00,1790002813,parallel,build,40_sim-key,40_sim,bcm27xx-bcm2710,385,
1789913904-1669380,2026-09-21T17:00:26+02:00,1790002826,parallel,build,35_lvrso,35_lvrso,ipq40xx-mikrotik,429,
1789913904-1669380,2026-09-21T17:03:36+02:00,1790003016,parallel,build,35_lvrso,35_lvrso,ramips-mt7621,457,
1789913904-1669380,2026-09-21T17:04:18+02:00,1790003058,parallel,build,36_lvrsw,36_lvrsw,ath79-nand,409,
1789913904-1669380,2026-09-21T17:04:37+02:00,1790003077,parallel,build,11_lvr,11_lvr,mpc85xx-p1020,420,
1789913904-1669380,2026-09-21T17:04:37+02:00,1790003077,parallel,build,36_lvrsw,36_lvrsw,lantiq-xrx200,422,
1789913904-1669380,2026-09-21T17:05:16+02:00,1790003116,parallel,build,38_siwiw-key,38_siwiw,x86-64,467,
1789913904-1669380,2026-09-21T17:06:34+02:00,1790003194,parallel,build,43_bggl-key,43_bggl,mediatek-mt7622,414,
1789913904-1669380,2026-09-21T17:07:38+02:00,1790003258,parallel,build,40_sim,40_sim,bcm27xx-bcm2710,439,
1789913904-1669380,2026-09-21T17:08:27+02:00,1790003307,parallel,build,36_lvrsw-key,36_lvrsw,ipq40xx-mikrotik,480,
1789913904-1669380,2026-09-21T17:11:10+02:00,1790003470,parallel,build,37_siwin-key,37_siwin,lantiq-xrx200,388,
1789913904-1669380,2026-09-21T17:11:12+02:00,1790003472,parallel,build,37_siwin-key,37_siwin,ath79-nand,398,
1789913904-1669380,2026-09-21T17:11:13+02:00,1790003473,parallel,build,14_bar-key,14_bar,mpc85xx-p1020,392,
1789913904-1669380,2026-09-21T17:12:05+02:00,1790003525,parallel,build,36_lvrsw-key,36_lvrsw,ramips-mt7621,485,
1789913904-1669380,2026-09-21T17:13:10+02:00,1790003590,parallel,build,38_siwiw,38_siwiw,x86-64,463,
1789913904-1669380,2026-09-21T17:13:21+02:00,1790003601,parallel,build,43_bggl,43_bggl,mediatek-mt7622,393,
1789913904-1669380,2026-09-21T17:14:31+02:00,1790003671,parallel,build,41_sis-key,41_sis,bcm27xx-bcm2710,406,
1789913904-1669380,2026-09-21T17:15:46+02:00,1790003746,parallel,build,36_lvrsw,36_lvrsw,ipq40xx-mikrotik,434,
1789913904-1669380,2026-09-21T17:17:37+02:00,1790003857,parallel,build,14_bar,14_bar,mpc85xx-p1020,360,
1789913904-1669380,2026-09-21T17:17:38+02:00,1790003858,parallel,build,37_siwin,37_siwin,lantiq-xrx200,362,
1789913904-1669380,2026-09-21T17:18:19+02:00,1790003899,parallel,build,37_siwin,37_siwin,ath79-nand,403,
1789913904-1669380,2026-09-21T17:19:53+02:00,1790003993,parallel,build,44_llng-key,44_llng,mediatek-mt7622,380,
1789913904-1669380,2026-09-21T17:20:47+02:00,1790004047,parallel,build,36_lvrsw,36_lvrsw,ramips-mt7621,487,
1789913904-1669380,2026-09-21T17:21:38+02:00,1790004098,parallel,build,39_sin-key,39_sin,x86-64,485,
1789913904-1669380,2026-09-21T17:21:54+02:00,1790004114,parallel,build,41_sis,41_sis,bcm27xx-bcm2710,441,
1789913904-1669380,2026-09-21T17:23:58+02:00,1790004238,parallel,build,37_siwin-key,37_siwin,ipq40xx-mikrotik,469,
1789913904-1669380,2026-09-21T17:24:44+02:00,1790004284,parallel,build,38_siwiw-key,38_siwiw,lantiq-xrx200,389,
1789913904-1669380,2026-09-21T17:25:04+02:00,1790004304,parallel,build,15_mrh-key,15_mrh,mpc85xx-p1020,411,
1789913904-1669380,2026-09-21T17:25:28+02:00,1790004328,parallel,build,38_siwiw-key,38_siwiw,ath79-nand,424,
1789913904-1669380,2026-09-21T17:26:34+02:00,1790004394,parallel,build,44_llng,44_llng,mediatek-mt7622,365,
1789913904-1669380,2026-09-21T17:28:39+02:00,1790004519,parallel,build,42_siwil-key,42_siwil,bcm27xx-bcm2710,402,
1789913904-1669380,2026-09-21T17:29:13+02:00,1790004553,parallel,build,37_siwin-key,37_siwin,ramips-mt7621,492,
1789913904-1669380,2026-09-21T17:29:34+02:00,1790004574,parallel,build,39_sin,39_sin,x86-64,471,
1789913904-1669380,2026-09-21T17:31:47+02:00,1790004707,parallel,build,15_mrh,15_mrh,mpc85xx-p1020,397,
1789913904-1669380,2026-09-21T17:31:49+02:00,1790004709,parallel,build,38_siwiw,38_siwiw,lantiq-xrx200,400,
1789913904-1669380,2026-09-21T17:31:55+02:00,1790004715,parallel,build,37_siwin,37_siwin,ipq40xx-mikrotik,468,
1789913904-1669380,2026-09-21T17:32:16+02:00,1790004736,parallel,build,38_siwiw,38_siwiw,ath79-nand,405,
1789913904-1669380,2026-09-21T17:33:19+02:00,1790004799,parallel,build,45_brsd-key,45_brsd,mediatek-mt7622,376,
1789913904-1669380,2026-09-21T17:35:42+02:00,1790004942,parallel,build,42_siwil,42_siwil,bcm27xx-bcm2710,390,
1789913904-1669380,2026-09-21T17:36:50+02:00,1790005010,parallel,build,37_siwin,37_siwin,ramips-mt7621,457,
1789913904-1669380,2026-09-21T17:37:30+02:00,1790005050,parallel,build,40_sim-key,40_sim,x86-64,473,
1789913904-1669380,2026-09-21T17:39:03+02:00,1790005143,parallel,build,39_sin-key,39_sin,lantiq-xrx200,407,
1789913904-1669380,2026-09-21T17:39:07+02:00,1790005147,parallel,build,16_gmb-key,16_gmb,mpc85xx-p1020,411,
1789913904-1669380,2026-09-21T17:39:51+02:00,1790005191,parallel,build,39_sin-key,39_sin,ath79-nand,451,
1789913904-1669380,2026-09-21T17:40:19+02:00,1790005219,parallel,build,38_siwiw-key,38_siwiw,ipq40xx-mikrotik,483,
1789913904-1669380,2026-09-21T17:40:38+02:00,1790005238,parallel,build,45_brsd,45_brsd,mediatek-mt7622,418,
1789913904-1669380,2026-09-21T17:42:59+02:00,1790005379,parallel,build,43_bggl-key,43_bggl,bcm27xx-bcm2710,431,
1789913904-1669380,2026-09-21T17:44:50+02:00,1790005490,parallel,build,40_sim,40_sim,x86-64,438,
1789913904-1669380,2026-09-21T17:45:28+02:00,1790005528,parallel,build,38_siwiw-key,38_siwiw,ramips-mt7621,484,
1789913904-1669380,2026-09-21T17:46:09+02:00,1790005569,parallel,build,16_gmb,16_gmb,mpc85xx-p1020,387,
1789913904-1669380,2026-09-21T17:46:30+02:00,1790005590,parallel,build,39_sin,39_sin,lantiq-xrx200,408,
1789913904-1669380,2026-09-21T17:46:46+02:00,1790005606,parallel,build,39_sin,39_sin,ath79-nand,410,
1789913904-1669380,2026-09-21T17:47:19+02:00,1790005639,parallel,build,46_odth-key,46_odth,mediatek-mt7622,398,
1789913904-1669380,2026-09-21T17:47:58+02:00,1790005678,parallel,build,38_siwiw,38_siwiw,ipq40xx-mikrotik,456,
1789913904-1669380,2026-09-21T17:50:08+02:00,1790005808,parallel,build,43_bggl,43_bggl,bcm27xx-bcm2710,421,
1789913904-1669380,2026-09-21T17:52:45+02:00,1790005965,parallel,build,17_wip-key,17_wip,mpc85xx-p1020,376,
1789913904-1669380,2026-09-21T17:53:17+02:00,1790005997,parallel,build,40_sim-key,40_sim,lantiq-xrx200,405,
1789913904-1669380,2026-09-21T17:53:31+02:00,1790006011,parallel,build,41_sis-key,41_sis,x86-64,487,
1789913904-1669380,2026-09-21T17:53:39+02:00,1790006019,parallel,build,40_sim-key,40_sim,ath79-nand,408,
1789913904-1669380,2026-09-21T17:54:01+02:00,1790006041,parallel,build,38_siwiw,38_siwiw,ramips-mt7621,506,
1789913904-1669380,2026-09-21T17:54:27+02:00,1790006067,parallel,build,46_odth,46_odth,mediatek-mt7622,406,
1789913904-1669380,2026-09-21T17:55:42+02:00,1790006142,parallel,build,39_sin-key,39_sin,ipq40xx-mikrotik,458,
1789913904-1669380,2026-09-21T17:57:45+02:00,1790006265,parallel,build,44_llng-key,44_llng,bcm27xx-bcm2710,452,
1789913904-1669380,2026-09-21T17:59:30+02:00,1790006370,parallel,build,17_wip,17_wip,mpc85xx-p1020,376,
1789913904-1669380,2026-09-21T18:00:43+02:00,1790006443,parallel,build,40_sim,40_sim,lantiq-xrx200,436,
1789913904-1669380,2026-09-21T18:01:02+02:00,1790006462,parallel,build,40_sim,40_sim,ath79-nand,442,
1789913904-1669380,2026-09-21T18:01:35+02:00,1790006495,parallel,build,47_roes-key,47_roes,mediatek-mt7622,424,
1789913904-1669380,2026-09-21T18:01:51+02:00,1790006511,parallel,build,41_sis,41_sis,x86-64,494,
1789913904-1669380,2026-09-21T18:02:27+02:00,1790006547,parallel,build,39_sin-key,39_sin,ramips-mt7621,498,
1789913904-1669380,2026-09-21T18:03:30+02:00,1790006610,parallel,build,39_sin,39_sin,ipq40xx-mikrotik,445,
1789913904-1669380,2026-09-21T18:04:41+02:00,1790006681,parallel,build,44_llng,44_llng,bcm27xx-bcm2710,408,
1789913904-1669380,2026-09-21T18:06:19+02:00,1790006779,parallel,build,19_agi-key,19_agi,mpc85xx-p1020,373,
1789913904-1669380,2026-09-21T18:06:58+02:00,1790006818,parallel,build,41_sis-key,41_sis,lantiq-xrx200,369,
1789913904-1669380,2026-09-21T18:07:29+02:00,1790006849,parallel,build,41_sis-key,41_sis,ath79-nand,379,
1789913904-1669380,2026-09-21T18:07:49+02:00,1790006869,parallel,build,47_roes,47_roes,mediatek-mt7622,368,
1789913904-1669380,2026-09-21T18:09:10+02:00,1790006950,parallel,build,42_siwil-key,42_siwil,x86-64,433,
1789913904-1669380,2026-09-21T18:10:17+02:00,1790007017,parallel,build,39_sin,39_sin,ramips-mt7621,462,
1789913904-1669380,2026-09-21T18:10:51+02:00,1790007051,parallel,build,40_sim-key,40_sim,ipq40xx-mikrotik,434,
1789913904-1669380,2026-09-21T18:11:43+02:00,1790007103,parallel,build,45_brsd-key,45_brsd,bcm27xx-bcm2710,403,
1789913904-1669380,2026-09-21T18:12:39+02:00,1790007159,parallel,build,19_agi,19_agi,mpc85xx-p1020,358,
1789913904-1669380,2026-09-21T18:13:24+02:00,1790007204,parallel,build,41_sis,41_sis,lantiq-xrx200,378,
1789913904-1669380,2026-09-21T18:14:13+02:00,1790007253,parallel,build,41_sis,41_sis,ath79-nand,397,
1789913904-1669380,2026-09-21T18:16:07+02:00,1790007367,parallel,build,42_siwil,42_siwil,x86-64,407,
1789913904-1669380,2026-09-21T18:18:08+02:00,1790007488,parallel,build,40_sim-key,40_sim,ramips-mt7621,446,
1789913904-1669380,2026-09-21T18:18:40+02:00,1790007520,parallel,build,40_sim,40_sim,ipq40xx-mikrotik,443,
1789913904-1669380,2026-09-21T18:18:48+02:00,1790007528,parallel,build,45_brsd,45_brsd,bcm27xx-bcm2710,417,
1789913904-1669380,2026-09-21T18:19:31+02:00,1790007571,parallel,build,20_grt-key,20_grt,mpc85xx-p1020,390,
1789913904-1669380,2026-09-21T18:20:22+02:00,1790007622,parallel,build,42_siwil-key,42_siwil,lantiq-xrx200,397,
1789913904-1669380,2026-09-21T18:21:24+02:00,1790007684,parallel,build,42_siwil-key,42_siwil,ath79-nand,424,
1789913904-1669380,2026-09-21T18:23:57+02:00,1790007837,parallel,build,43_bggl-key,43_bggl,x86-64,450,
1789913904-1669380,2026-09-21T18:25:23+02:00,1790007923,parallel,build,46_odth-key,46_odth,bcm27xx-bcm2710,392,
1789913904-1669380,2026-09-21T18:25:51+02:00,1790007951,parallel,build,41_sis-key,41_sis,ipq40xx-mikrotik,427,
1789913904-1669380,2026-09-21T18:26:01+02:00,1790007961,parallel,build,20_grt,20_grt,mpc85xx-p1020,382,
1789913904-1669380,2026-09-21T18:26:08+02:00,1790007968,parallel,build,40_sim,40_sim,ramips-mt7621,452,
1789913904-1669380,2026-09-21T18:27:16+02:00,1790008036,parallel,build,42_siwil,42_siwil,lantiq-xrx200,381,
1789913904-1669380,2026-09-21T18:28:29+02:00,1790008109,parallel,build,42_siwil,42_siwil,ath79-nand,420,
1789913904-1669380,2026-09-21T18:31:40+02:00,1790008300,parallel,build,43_bggl,43_bggl,x86-64,454,
1789913904-1669380,2026-09-21T18:32:21+02:00,1790008341,parallel,build,46_odth,46_odth,bcm27xx-bcm2710,410,
1789913904-1669380,2026-09-21T18:32:49+02:00,1790008369,parallel,build,22_dusukn-key,22_dusukn,mpc85xx-p1020,384,
1789913904-1669380,2026-09-21T18:33:57+02:00,1790008437,parallel,build,41_sis,41_sis,ipq40xx-mikrotik,459,
1789913904-1669380,2026-09-21T18:34:42+02:00,1790008482,parallel,build,43_bggl-key,43_bggl,lantiq-xrx200,421,
1789913904-1669380,2026-09-21T18:34:56+02:00,1790008496,parallel,build,41_sis-key,41_sis,ramips-mt7621,507,
1789913904-1669380,2026-09-21T18:35:40+02:00,1790008540,parallel,build,43_bggl-key,43_bggl,ath79-nand,422,
1789913904-1669380,2026-09-21T18:39:17+02:00,1790008757,parallel,build,47_roes-key,47_roes,bcm27xx-bcm2710,410,
1789913904-1669380,2026-09-21T18:39:32+02:00,1790008772,parallel,build,22_dusukn,22_dusukn,mpc85xx-p1020,393,
1789913904-1669380,2026-09-21T18:40:04+02:00,1790008804,parallel,build,44_llng-key,44_llng,x86-64,465,
1789913904-1669380,2026-09-21T18:41:08+02:00,1790008868,parallel,build,43_bggl,43_bggl,lantiq-xrx200,372,
1789913904-1669380,2026-09-21T18:41:37+02:00,1790008897,parallel,build,42_siwil-key,42_siwil,ipq40xx-mikrotik,426,
1789913904-1669380,2026-09-21T18:42:27+02:00,1790008947,parallel,build,43_bggl,43_bggl,ath79-nand,401,
1789913904-1669380,2026-09-21T18:43:21+02:00,1790009001,parallel,build,41_sis,41_sis,ramips-mt7621,494,
1789913904-1669380,2026-09-21T18:46:13+02:00,1790009173,parallel,build,23_dusuks-key,23_dusuks,mpc85xx-p1020,398,
1789913904-1669380,2026-09-21T18:46:24+02:00,1790009184,parallel,build,47_roes,47_roes,bcm27xx-bcm2710,416,
1789913904-1669380,2026-09-21T18:47:34+02:00,1790009254,parallel,build,21_dias,21_dias,ath79-mikrotik,2366,
1789913904-1669380,2026-09-21T18:47:36+02:00,1790009256,parallel,build,44_llng-key,44_llng,lantiq-xrx200,373,
1789913904-1669380,2026-09-21T18:47:44+02:00,1790009264,parallel,build,44_llng,44_llng,x86-64,451,
1789913904-1669380,2026-09-21T18:48:47+02:00,1790009327,parallel,build,42_siwil,42_siwil,ipq40xx-mikrotik,421,
1789913904-1669380,2026-09-21T18:49:20+02:00,1790009360,parallel,build,44_llng-key,44_llng,ath79-nand,380,
1789913904-1669380,2026-09-21T18:51:28+02:00,1790009488,parallel,build,42_siwil-key,42_siwil,ramips-mt7621,478,
1789913904-1669380,2026-09-21T18:53:30+02:00,1790009610,parallel,build,23_dusuks,23_dusuks,mpc85xx-p1020,431,
1789913904-1669380,2026-09-21T18:54:43+02:00,1790009683,parallel,build,21_dias,21_dias,rockchip-armv8,496,
1789913904-1669380,2026-09-21T18:55:35+02:00,1790009735,parallel,build,44_llng,44_llng,lantiq-xrx200,451,
1789913904-1669380,2026-09-21T18:57:13+02:00,1790009833,parallel,build,44_llng,44_llng,ath79-nand,468,
1789913904-1669380,2026-09-21T18:57:40+02:00,1790009860,parallel,build,45_brsd-key,45_brsd,x86-64,576,
1789913904-1669380,2026-09-21T18:57:42+02:00,1790009862,parallel,build,10_wlf-key,10_wlf,ath79-mikrotik,579,
1789913904-1669380,2026-09-21T18:58:04+02:00,1790009884,parallel,build,43_bggl-key,43_bggl,ipq40xx-mikrotik,528,
1789913904-1669380,2026-09-21T19:00:48+02:00,1790010048,parallel,build,42_siwil,42_siwil,ramips-mt7621,532,
1789913904-1669380,2026-09-21T19:01:27+02:00,1790010087,parallel,build,24_dusukw-key,24_dusukw,mpc85xx-p1020,468,
1789913904-1669380,2026-09-21T19:02:24+02:00,1790010144,parallel,build,10_wlf-key,10_wlf,rockchip-armv8,430,
1789913904-1669380,2026-09-21T19:03:15+02:00,1790010195,parallel,build,45_brsd-key,45_brsd,lantiq-xrx200,422,
1789913904-1669380,2026-09-21T19:04:35+02:00,1790010275,parallel,build,45_brsd-key,45_brsd,ath79-nand,415,
1789913904-1669380,2026-09-21T19:05:06+02:00,1790010306,parallel,build,10_wlf,10_wlf,ath79-mikrotik,442,
1789913904-1669380,2026-09-21T19:05:28+02:00,1790010328,parallel,build,45_brsd,45_brsd,x86-64,467,
1789913904-1669380,2026-09-21T19:05:41+02:00,1790010341,parallel,build,43_bggl,43_bggl,ipq40xx-mikrotik,455,
1789913904-1669380,2026-09-21T19:08:23+02:00,1790010503,parallel,build,24_dusukw,24_dusukw,mpc85xx-p1020,413,
1789913904-1669380,2026-09-21T19:09:05+02:00,1790010545,parallel,build,43_bggl-key,43_bggl,ramips-mt7621,487,
1789913904-1669380,2026-09-21T19:09:18+02:00,1790010558,parallel,build,10_wlf,10_wlf,rockchip-armv8,385,
1789913904-1669380,2026-09-21T19:10:10+02:00,1790010610,parallel,build,45_brsd,45_brsd,lantiq-xrx200,392,
1789913904-1669380,2026-09-21T19:11:29+02:00,1790010689,parallel,build,45_brsd,45_brsd,ath79-nand,409,
1789913904-1669380,2026-09-21T19:12:24+02:00,1790010744,parallel,build,48_rdvw-key,48_rdvw,ath79-mikrotik,428,
1789913904-1669380,2026-09-21T19:13:06+02:00,1790010786,parallel,build,46_odth-key,46_odth,x86-64,453,
1789913904-1669380,2026-09-21T19:13:15+02:00,1790010795,parallel,build,44_llng-key,44_llng,ipq40xx-mikrotik,449,
1789913904-1669380,2026-09-21T19:15:19+02:00,1790010919,parallel,build,30_sol-key,30_sol,mpc85xx-p1020,408,
1789913904-1669380,2026-09-21T19:16:32+02:00,1790010992,parallel,build,48_rdvw-key,48_rdvw,rockchip-armv8,429,
1789913904-1669380,2026-09-21T19:17:43+02:00,1790011063,parallel,build,46_odth-key,46_odth,lantiq-xrx200,432,
1789913904-1669380,2026-09-21T19:18:18+02:00,1790011098,parallel,build,43_bggl,43_bggl,ramips-mt7621,543,
1789913904-1669380,2026-09-21T19:19:03+02:00,1790011143,parallel,build,46_odth-key,46_odth,ath79-nand,436,
1789913904-1669380,2026-09-21T19:20:27+02:00,1790011227,parallel,build,48_rdvw,48_rdvw,ath79-mikrotik,478,
1789913904-1669380,2026-09-21T19:21:38+02:00,1790011298,parallel,build,44_llng,44_llng,ipq40xx-mikrotik,501,
1789913904-1669380,2026-09-21T19:21:52+02:00,1790011312,parallel,build,46_odth,46_odth,x86-64,520,
1789913904-1669380,2026-09-21T19:22:46+02:00,1790011366,parallel,build,30_sol,30_sol,mpc85xx-p1020,422,
1789913904-1669380,2026-09-21T19:23:30+02:00,1790011410,parallel,build,48_rdvw,48_rdvw,rockchip-armv8,404,
1789913904-1669380,2026-09-21T19:24:54+02:00,1790011494,parallel,build,46_odth,46_odth,lantiq-xrx200,397,
1789913904-1669380,2026-09-21T19:25:54+02:00,1790011554,parallel,build,46_odth,46_odth,ath79-nand,390,
1789913904-1669380,2026-09-21T19:26:34+02:00,1790011594,parallel,build,44_llng-key,44_llng,ramips-mt7621,491,
1789913904-1669380,2026-09-21T19:27:46+02:00,1790011666,parallel,build,05_mon-key,05_mon,ath79-mikrotik,432,
